Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
           28,     14.250,   10.84,  176.39,  12.38,      7.125,   38.80,   49.29,   6.92,     28.500,   13.32,  287.11,  10.07,    14.250,   22.14,   86.40,   6.06
           32,     16.250,   12.83,  170.00,  10.46,      8.125,   36.69,   59.45,   7.32,     32.500,   11.36,  384.15,  11.82,    16.250,   22.76,   95.82,   5.90
           40,     20.250,   15.47,  175.64,   8.67,     10.125,   22.15,  122.70,  12.12,     40.500,   20.15,  269.82,   6.66,    20.250,   29.21,   93.04,   4.59
           48,     24.250,   26.37,  123.44,   5.09,     12.125,   29.40,  110.72,   9.13,     48.500,   27.78,  234.36,   4.83,    24.250,   39.70,   81.99,   3.38
           56,     28.250,   38.36,   98.83,   3.50,     14.125,   78.70,   48.18,   3.41,     56.500,   36.12,  209.97,   3.72,    28.250,   48.73,   77.81,   2.75
           64,     32.250,   42.31,  102.31,   3.17,     16.125,   87.87,   49.26,   3.05,     64.500,   41.27,  209.75,   3.25,    32.250,   56.38,   76.77,   2.38
           80,     40.250,   53.81,  100.40,   2.49,     20.125,  111.47,   48.46,   2.41,     80.500,   62.40,  173.16,   2.15,    40.250,   61.81,   87.40,   2.17
           96,     48.250,   78.43,   82.57,   1.71,     24.125,  174.12,   37.19,   1.54,     96.500,   88.39,  146.53,   1.52,    48.250,  102.83,   62.98,   1.31
          128,     64.250,  108.06,   79.80,   1.24,     32.125,  238.88,   36.10,   1.12,    128.500,  142.37,  121.14,   0.94,    64.250,  146.31,   58.94,   0.92
          192,     96.250,  187.44,   68.92,   0.72,     48.125,  350.72,   36.83,   0.77,    192.500,  241.08,  107.17,   0.56,    96.250,  210.76,   61.29,   0.64
          256,    128.250,  237.66,   72.43,   0.56,     64.125,  492.56,   34.95,   0.54,    256.500,  381.59,   90.22,   0.35,   128.250,  273.97,   62.83,   0.49
          512,    256.250,  503.44,   68.32,   0.27,    128.125, 1009.99,   34.05,   0.27,    512.500, 1033.87,   66.53,   0.13,   256.250,  603.12,   57.03,   0.22
         1024,    512.250, 1043.19,   65.91,   0.13,    256.125, 1756.92,   39.13,   0.15,   1024.500, 1891.10,   72.71,   0.07,   512.250, 1006.49,   68.31,   0.13
          17,      8.750,   11.87,   98.91,  11.30,      4.375,   33.50,   35.06,   8.01,     17.500,   14.60,  160.89,   9.19,     8.750,   11.65,  100.80,  11.52
           18,      9.250,   11.63,  106.75,  11.54,      4.625,   35.69,   34.79,   7.52,     18.500,   13.09,  189.71,  10.25,     9.250,   16.67,   74.50,   8.05
           20,     10.250,   10.14,  135.68,  13.24,      5.125,   35.02,   39.28,   7.66,     20.500,   15.02,  183.22,   8.94,    10.250,   21.55,   63.83,   6.23
           22,     11.250,   10.01,  150.85,  13.41,      5.625,   35.50,   42.54,   7.56,     22.500,   10.42,  289.93,  12.89,    11.250,   24.93,   60.57,   5.38
           24,     12.250,   12.54,  131.10,  10.70,      6.125,   45.66,   36.01,   5.88,     24.500,   17.80,  184.78,   7.54,    12.250,   22.76,   72.23,   5.90
           28,     14.250,   19.23,   99.43,   6.98,      7.125,   42.24,   45.28,   6.35,     28.500,   19.33,  197.85,   6.94,    14.250,   25.80,   74.14,   5.20
           32,     16.250,   15.08,  144.62,   8.90,      8.125,   40.78,   53.48,   6.58,     32.500,   20.99,  207.84,   6.40,    16.250,   28.75,   75.87,   4.67
           40,     20.250,   26.53,  102.44,   5.06,     10.125,   50.52,   53.79,   5.31,     40.500,   27.34,  198.80,   4.91,    20.250,   30.90,   87.95,   4.34
           48,     24.250,   26.64,  122.17,   5.04,     12.125,   69.21,   47.03,   3.88,     48.500,   36.93,  176.25,   3.63,    24.250,   37.10,   87.73,   3.62
           56,     28.250,   37.85,  100.16,   3.55,     14.125,   66.89,   56.69,   4.01,     56.500,   37.11,  204.36,   3.62,    28.250,   53.78,   70.51,   2.50
           64,     32.250,   38.68,  111.90,   3.47,     16.125,   90.80,   47.67,   2.96,     64.500,   49.51,  174.86,   2.71,    32.250,   56.17,   77.06,   2.39
           80,     40.250,   76.74,   70.40,   1.75,     20.125,  143.86,   37.55,   1.87,     80.500,   82.48,  130.99,   1.63,    40.250,   75.61,   71.45,   1.78
           96,     48.250,   86.45,   74.91,   1.55,     24.125,  166.85,   38.81,   1.61,     96.500,   94.95,  136.41,   1.41,    48.250,  111.39,   58.14,   1.20
          128,     64.250,  102.87,   83.83,   1.30,     32.125,  238.20,   36.20,   1.13,    128.500,  137.02,  125.87,   0.98,    64.250,  144.91,   59.51,   0.93
          192,     96.250,  188.30,   68.60,   0.71,     48.125,  354.65,   36.43,   0.76,    192.500,  247.38,  104.44,   0.54,    96.250,  231.32,   55.85,   0.58
          256,    128.250,  248.34,   69.31,   0.54,     64.125,  488.57,   35.23,   0.55,    256.500,  367.77,   93.61,   0.36,   128.250,  311.80,   55.21,   0.43
          512,    256.250,  500.07,   68.78,   0.27,    128.125, 1034.43,   33.25,   0.26,    512.500, 1054.41,   65.24,   0.13,   256.250,  632.00,   54.42,   0.21
         1024,    512.250, 1049.26,   65.53,   0.13,    256.125, 1716.78,   40.05,   0.16,   1024.500, 1924.93,   71.43,   0.07,   512.250, 1009.39,   68.11,   0.13
          17,      8.750,    6.75,  173.90,  19.87,      4.375,   36.04,   32.59,   7.45,     17.500,   14.71,  159.71,   9.13,     8.750,   17.29,   67.91,   7.76
           18,      9.250,    9.07,  136.95,  14.81,      4.625,   39.17,   31.69,   6.85,     18.500,   15.41,  161.17,   8.71,     9.250,    7.95,  156.10,  16.88
           20,     10.250,    3.78,  363.50,  35.46,      5.125,   25.86,   53.20,  10.38,     20.500,   13.16,  209.04,  10.20,    10.250,   20.56,   66.90,   6.53
           22,     11.250,    9.73,  155.15,  13.79,      5.625,   36.78,   41.05,   7.30,     22.500,   12.74,  236.95,  10.53,    11.250,   21.82,   69.19,   6.15
           24,     12.250,   14.93,  110.16,   8.99,      6.125,   32.36,   50.81,   8.30,     24.500,   10.36,  317.51,  12.96,    12.250,   17.69,   92.95,   7.59
           28,     14.250,   14.51,  131.81,   9.25,      7.125,   33.77,   56.64,   7.95,     28.500,   11.01,  347.43,  12.19,    14.250,   12.62,  151.56,  10.64
           32,     16.250,   20.33,  107.27,   6.60,      8.125,   32.35,   67.42,   8.30,     32.500,   17.46,  249.80,   7.69,    16.250,   21.91,   99.56,   6.13
           40,     20.250,   22.81,  119.16,   5.88,     10.125,   44.35,   61.29,   6.05,     40.500,   19.45,  279.43,   6.90,    20.250,   24.22,  112.20,   5.54
           48,     24.250,    8.66,  375.98,  15.50,     12.125,   25.59,  127.18,  10.49,     48.500,   30.37,  214.36,   4.42,    24.250,   33.08,   98.41,   4.06
           56,     28.250,   18.79,  201.84,   7.14,     14.125,   83.71,   45.30,   3.21,     56.500,   34.28,  221.23,   3.92,    28.250,   32.49,  116.72,   4.13
           64,     32.250,   51.02,   84.84,   2.63,     16.125,   91.93,   47.09,   2.92,     64.500,   46.33,  186.84,   2.90,    32.250,   56.25,   76.95,   2.39
           80,     40.250,   56.73,   95.22,   2.37,     20.125,  121.13,   44.60,   2.22,     80.500,   59.65,  181.12,   2.25,    40.250,   72.54,   74.47,   1.85
           96,     48.250,   64.39,  100.58,   2.08,     24.125,  176.18,   36.76,   1.52,     96.500,   96.73,  133.90,   1.39,    48.250,  111.32,   58.17,   1.21
          128,     64.250,  133.73,   64.49,   1.00,     32.125,  239.24,   36.05,   1.12,    128.500,  144.82,  119.09,   0.93,    64.250,  151.93,   56.76,   0.88
          192,     96.250,  192.41,   67.14,   0.70,     48.125,  378.79,   34.10,   0.71,    192.500,  256.40,  100.77,   0.52,    96.250,  222.58,   58.04,   0.60
          256,    128.250,  258.06,   66.70,   0.52,     64.125,  499.93,   34.43,   0.54,    256.500,  389.41,   88.41,   0.34,   128.250,  292.20,   58.91,   0.46
          512,    256.250,  521.63,   65.93,   0.26,    128.125, 1060.98,   32.42,   0.25,    512.500, 1057.73,   65.03,   0.13,   256.250,  629.17,   54.66,   0.21
         1024,    512.250, 1111.69,   61.85,   0.12,    256.125, 2185.98,   31.45,   0.12,   1024.500, 1969.94,   69.80,   0.07,   512.250, 1041.05,   66.04,   0.13
          17,      8.750,   14.37,   81.73,   9.34,      4.375,   32.96,   35.63,   8.14,     17.500,   11.20,  209.71,  11.98,     8.750,   13.81,   85.01,   9.72
           18,      9.250,   14.22,   87.31,   9.44,      4.625,   41.27,   30.08,   6.50,     18.500,    9.98,  248.90,  13.45,     9.250,   15.07,   82.38,   8.91
           20,     10.250,    9.64,  142.74,  13.93,      5.125,   39.29,   35.02,   6.83,     20.500,   14.94,  184.12,   8.98,    10.250,   20.67,   66.56,   6.49
           22,     11.250,   12.43,  121.46,  10.80,      5.625,   35.26,   42.82,   7.61,     22.500,   12.83,  235.44,  10.46,    11.250,   21.16,   71.35,   6.34
           24,     12.250,   13.98,  117.58,   9.60,      6.125,   34.63,   47.48,   7.75,     24.500,    7.07,  464.79,  18.97,    12.250,   22.77,   72.21,   5.89
           28,     14.250,   15.36,  124.51,   8.74,      7.125,   49.84,   38.38,   5.39,     28.500,   20.15,  189.88,   6.66,    14.250,   24.52,   77.99,   5.47
           32,     16.250,   13.62,  160.11,   9.85,      8.125,   49.03,   44.49,   5.48,     32.500,   13.73,  317.64,   9.77,    16.250,   24.48,   89.08,   5.48
           40,     20.250,   27.07,  100.40,   4.96,     10.125,   55.69,   48.80,   4.82,     40.500,   20.99,  259.00,   6.40,    20.250,   33.94,   80.08,   3.95
           48,     24.250,   36.11,   90.14,   3.72,     12.125,   63.74,   51.06,   4.21,     48.500,   33.95,  191.73,   3.95,    24.250,   41.97,   77.55,   3.20
           56,     28.250,   40.42,   93.80,   3.32,     14.125,  100.71,   37.65,   2.67,     56.500,   38.82,  195.33,   3.46,    28.250,   62.05,   61.11,   2.16
           64,     32.250,   53.73,   80.56,   2.50,     16.125,  109.80,   39.42,   2.44,     64.500,   67.95,  127.41,   1.98,    32.250,   58.90,   73.50,   2.28
           80,     40.250,   70.45,   76.68,   1.91,     20.125,  136.74,   39.51,   1.96,     80.500,   81.41,  132.72,   1.65,    40.250,   73.75,   73.25,   1.82
           96,     48.250,   88.76,   72.96,   1.51,     24.125,  179.26,   36.13,   1.50,     96.500,   91.02,  142.29,   1.47,    48.250,   98.06,   66.04,   1.37
          128,     64.250,  107.98,   79.86,   1.24,     32.125,  232.55,   37.08,   1.15,    128.500,  141.46,  121.92,   0.95,    64.250,  132.39,   65.14,   1.01
          192,     96.250,  164.46,   78.55,   0.82,     48.125,  338.49,   38.16,   0.79,    192.500,  242.14,  106.70,   0.55,    96.250,  201.42,   64.14,   0.67
          256,    128.250,  235.97,   72.95,   0.57,     64.125,  495.83,   34.72,   0.54,    256.500,  374.53,   91.92,   0.36,   128.250,  299.16,   57.54,   0.45
          512,    256.250,  493.95,   69.63,   0.27,    128.125, 1031.24,   33.35,   0.26,    512.500, 1040.28,   66.12,   0.13,   256.250,  594.13,   57.89,   0.23
         1024,    512.250,  824.90,   83.35,   0.16,    256.125, 1701.03,   40.42,   0.16,   1024.500, 1883.24,   73.02,   0.07,   512.250, 1012.04,   67.93,   0.13
          17,      8.750,   15.40,   76.25,   8.71,      4.375,   42.75,   27.47,   6.28,     17.500,   11.11,  211.39,  12.08,     8.750,   18.80,   62.47,   7.14
           18,      9.250,   14.97,   82.92,   8.96,      4.625,   40.99,   30.29,   6.55,     18.500,   10.49,  236.75,  12.80,     9.250,    6.76,  183.56,  19.84
           20,     10.250,    3.92,  351.33,  34.28,      5.125,   12.60,  109.22,  21.31,     20.500,   11.07,  248.63,  12.13,    10.250,   21.53,   63.90,   6.23
           22,     11.250,   12.98,  116.37,  10.34,      5.625,   36.34,   41.55,   7.39,     22.500,   15.41,  195.99,   8.71,    11.250,   19.32,   78.14,   6.95
           24,     12.250,    7.10,  231.53,  18.90,      6.125,   15.83,  103.85,  16.96,     24.500,   14.52,  226.40,   9.24,    12.250,   22.95,   71.65,   5.85
           28,     14.250,   17.98,  106.38,   7.47,      7.125,   44.36,   43.11,   6.05,     28.500,   20.75,  184.37,   6.47,    14.250,   25.37,   75.39,   5.29
           32,     16.250,   23.82,   91.58,   5.64,      8.125,   48.86,   44.64,   5.49,     32.500,   28.37,  153.77,   4.73,    16.250,   34.43,   63.34,   3.90
           40,     20.250,   27.89,   97.46,   4.81,     10.125,   61.54,   44.16,   4.36,     40.500,   22.88,  237.62,   5.87,    20.250,   40.27,   67.49,   3.33
           48,     24.250,   15.56,  209.18,   8.63,     12.125,   76.47,   42.56,   3.51,     48.500,   37.53,  173.46,   3.58,    24.250,   35.20,   92.46,   3.81
           56,     28.250,   43.57,   87.03,   3.08,     14.125,   81.41,   46.57,   3.30,     56.500,   40.77,  186.02,   3.29,    28.250,   60.32,   62.86,   2.23
           64,     32.250,   70.79,   61.15,   1.90,     16.125,  120.50,   35.92,   2.23,     64.500,   67.08,  129.05,   2.00,    32.250,   68.79,   62.93,   1.95
           80,     40.250,   70.65,   76.47,   1.90,     20.125,  149.24,   36.20,   1.80,     80.500,   88.00,  122.78,   1.53,    40.250,   98.49,   54.85,   1.36
           96,     48.250,   94.25,   68.71,   1.42,     24.125,  184.59,   35.08,   1.45,     96.500,  105.83,  122.38,   1.27,    48.250,  112.19,   57.73,   1.20
          128,     64.250,  119.71,   72.04,   1.12,     32.125,  256.24,   33.65,   1.05,    128.500,  145.76,  118.33,   0.92,    64.250,  143.32,   60.17,   0.94
          192,     96.250,  188.04,   68.70,   0.71,     48.125,  376.76,   34.29,   0.71,    192.500,  242.99,  106.33,   0.55,    96.250,  221.51,   58.32,   0.61
          256,    128.250,  260.75,   66.01,   0.51,     64.125,  492.30,   34.97,   0.55,    256.500,  390.97,   88.06,   0.34,   128.250,  304.63,   56.51,   0.44
          512,    256.250,  534.90,   64.30,   0.25,    128.125, 1062.33,   32.38,   0.25,    512.500, 1047.41,   65.67,   0.13,   256.250,  507.59,   67.76,   0.26
         1024,    512.250,  877.16,   78.38,   0.15,    256.125, 1767.54,   38.90,   0.15,   1024.500, 1987.50,   69.19,   0.07,   512.250, 1045.08,   65.79,   0.13
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   15.37,    2.18,   8.73,      0.125,   32.28,    1.04,   8.32,      0.500,   15.25,    4.40,   8.80,     0.250,   13.55,    2.48,   9.90
            1,      0.750,   15.09,    6.67,   8.89,      0.375,   24.94,    4.04,  10.76,      1.500,   10.76,   18.72,  12.48,     0.750,   15.22,    6.62,   8.82
            2,      1.250,   15.37,   10.91,   8.73,      0.625,   27.07,    6.20,   9.92,      2.500,   10.70,   31.36,  12.54,     1.250,   12.56,   13.35,  10.68
            3,      1.750,   15.49,   15.17,   8.67,      0.875,   22.44,   10.47,  11.96,      3.500,   15.49,   30.33,   8.66,     1.750,    6.47,   36.30,  20.74
            4,      2.250,   10.87,   27.79,  12.35,      1.125,   37.35,    8.09,   7.19,      4.500,    8.99,   67.21,  14.94,     2.250,   13.15,   22.97,  10.21
            5,      2.750,   10.98,   33.62,  12.23,      1.375,   31.72,   11.64,   8.46,      5.500,   13.22,   55.85,  10.16,     2.750,   18.32,   20.15,   7.33
            6,      3.250,   12.09,   36.07,  11.10,      1.625,   38.74,   11.26,   6.93,      6.500,   10.97,   79.56,  12.24,     3.250,   11.33,   38.49,  11.84
            7,      3.750,   10.82,   46.50,  12.40,      1.875,   36.82,   13.67,   7.29,      7.500,   13.29,   75.75,  10.10,     3.750,   11.21,   44.90,  11.97
            8,      4.250,    5.16,  110.59,  26.02,      2.125,   27.83,   20.50,   9.65,      8.500,   15.63,   73.01,   8.59,     4.250,   14.12,   40.41,   9.51
            9,      4.750,   10.70,   59.58,  12.54,      2.375,   35.88,   17.77,   7.48,      9.500,   15.69,   81.25,   8.55,     4.750,   20.88,   30.53,   6.43
           10,      5.250,    9.45,   74.56,  14.20,      2.625,   39.81,   17.70,   6.74,     10.500,   19.35,   72.85,   6.94,     5.250,   20.93,   33.66,   6.41
           11,      5.750,   10.82,   71.30,  12.40,      2.875,   19.58,   39.42,  13.71,     11.500,   10.75,  143.57,  12.48,     5.750,   20.15,   38.31,   6.66
           12,      6.250,   14.90,   56.29,   9.01,      3.125,   40.18,   20.88,   6.68,     12.500,   13.08,  128.28,  10.26,     6.250,   27.40,   30.62,   4.90
           13,      6.750,    7.22,  125.57,  18.60,      3.375,   50.34,   18.00,   5.33,     13.500,   20.20,   89.72,   6.65,     6.750,   21.51,   42.12,   6.24
           14,      7.250,   14.16,   68.72,   9.48,      3.625,   43.35,   22.45,   6.19,     14.500,   14.05,  138.48,   9.55,     7.250,   26.46,   36.78,   5.07
           15,      7.750,    6.79,  153.31,  19.78,      3.875,   44.11,   23.58,   6.09,     15.500,    6.24,  333.54,  21.52,     7.750,   26.07,   39.91,   5.15
           16,      8.250,    9.06,  122.25,  14.82,      4.125,   49.21,   22.50,   5.45,     16.500,   15.60,  141.96,   8.60,     8.250,   22.94,   48.28,   5.85
            0,      0.250,    4.79,    7.01,  28.05,      0.125,   36.26,    0.93,   7.40,      0.500,    7.74,    8.67,  17.35,     0.250,   15.15,    2.22,   8.86
            1,      0.750,    9.34,   10.78,  14.37,      0.375,   24.94,    4.04,  10.76,      1.500,   12.91,   15.59,  10.39,     0.750,   10.48,    9.61,  12.81
            2,      1.250,   15.11,   11.11,   8.88,      0.625,   35.69,    4.70,   7.52,      2.500,   15.12,   22.19,   8.88,     1.250,    5.66,   29.65,  23.72
