Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
            0,      0.250,   18.11,    1.85,   7.41,      0.125,   48.07,    0.70,   5.58,      0.500,   18.14,    3.70,   7.40,     0.250,   20.42,    1.64,   6.57
            1,      0.750,   15.77,    6.38,   8.51,      0.375,   53.60,    1.88,   5.01,      1.500,   20.45,    9.85,   6.56,     0.750,   20.53,    4.90,   6.54
            2,      1.250,   18.14,    9.25,   7.40,      0.625,   54.48,    3.08,   4.93,      2.500,   20.42,   16.44,   6.57,     1.250,   15.05,   11.15,   8.92
            3,      1.750,   20.34,   11.55,   6.60,      0.875,   53.78,    4.37,   4.99,      3.500,   19.33,   24.31,   6.94,     1.750,   17.91,   13.11,   7.49
            4,      2.250,   17.36,   17.39,   7.73,      1.125,   53.51,    5.64,   5.02,      4.500,   20.55,   29.39,   6.53,     2.250,   18.32,   16.49,   7.33
            5,      2.750,   18.23,   20.24,   7.36,      1.375,   50.60,    7.29,   5.31,      5.500,   20.59,   35.85,   6.52,     2.750,   25.88,   14.26,   5.19
            6,      3.250,   20.52,   21.26,   6.54,      1.625,   52.18,    8.36,   5.14,      6.500,   20.57,   42.42,   6.53,     3.250,   26.47,   16.48,   5.07
            7,      3.750,   20.62,   24.41,   6.51,      1.875,   52.60,    9.57,   5.10,      7.500,   20.58,   48.91,   6.52,     3.750,   22.42,   22.45,   5.99
            8,      4.250,   20.56,   27.74,   6.53,      2.125,   54.63,   10.44,   4.91,      8.500,   15.86,   71.94,   8.46,     4.250,   24.12,   23.65,   5.56
            9,      4.750,   20.42,   31.21,   6.57,      2.375,   56.38,   11.31,   4.76,      9.500,   18.28,   69.74,   7.34,     4.750,   24.29,   26.25,   5.53
           10,      5.250,   20.33,   34.66,   6.60,      2.625,   54.57,   12.91,   4.92,     10.500,   20.72,   68.00,   6.48,     5.250,   28.58,   24.65,   4.70
           11,      5.750,   17.00,   45.39,   7.89,      2.875,   56.11,   13.75,   4.78,     11.500,   20.59,   74.95,   6.52,     5.750,   28.47,   27.11,   4.72
           12,      6.250,    7.48,  112.17,  17.95,      3.125,   47.28,   17.74,   5.68,     12.500,   20.56,   81.58,   6.53,     6.250,   28.86,   29.07,   4.65
           13,      6.750,   10.36,   87.42,  12.95,      3.375,   53.38,   16.97,   5.03,     13.500,   20.62,   87.89,   6.51,     6.750,   28.09,   32.25,   4.78
           14,      7.250,   19.78,   49.19,   6.78,      3.625,   54.15,   17.97,   4.96,     14.500,   15.97,  121.88,   8.41,     7.250,   28.65,   33.97,   4.69
           15,      7.750,   20.06,   51.85,   6.69,      3.875,   51.13,   20.35,   5.25,     15.500,   20.68,  100.59,   6.49,     7.750,   28.90,   35.99,   4.64
           16,      8.250,   19.38,   57.15,   6.93,      4.125,   56.58,   19.57,   4.74,     16.500,   18.54,  119.42,   7.24,     8.250,   25.57,   43.30,   5.25
            0,      0.250,   19.95,    1.68,   6.73,      0.125,   50.42,    0.67,   5.32,      0.500,   16.65,    4.03,   8.06,     0.250,   15.87,    2.11,   8.46
            1,      0.750,   19.87,    5.06,   6.75,      0.375,   55.45,    1.82,   4.84,      1.500,   19.95,   10.09,   6.73,     0.750,   19.89,    5.06,   6.75
            2,      1.250,   16.90,    9.93,   7.94,      0.625,   56.01,    3.00,   4.79,      2.500,   19.92,   16.84,   6.74,     1.250,   16.15,   10.39,   8.31
            3,      1.750,   12.08,   19.44,  11.11,      0.875,   53.41,    4.40,   5.03,      3.500,   17.77,   26.44,   7.55,     1.750,   17.68,   13.28,   7.59
            4,      2.250,   19.31,   15.64,   6.95,      1.125,   56.52,    5.34,   4.75,      4.500,   20.04,   30.14,   6.70,     2.250,   19.82,   15.24,   6.77
            5,      2.750,   19.32,   19.10,   6.95,      1.375,   56.75,    6.50,   4.73,      5.500,   15.54,   47.51,   8.64,     2.750,   20.42,   18.08,   6.57
            6,      3.250,   20.12,   21.68,   6.67,      1.625,   48.31,    9.03,   5.56,      6.500,   15.53,   56.17,   8.64,     3.250,   20.39,   21.39,   6.58
            7,      3.750,   20.03,   25.13,   6.70,      1.875,   54.07,    9.31,   4.96,      7.500,   16.80,   59.93,   7.99,     3.750,   20.35,   24.74,   6.60
            8,      4.250,   15.37,   37.10,   8.73,      2.125,   47.89,   11.91,   5.60,      8.500,   20.12,   56.69,   6.67,     4.250,   20.45,   27.89,   6.56
            9,      4.750,   19.93,   31.99,   6.73,      2.375,   49.62,   12.85,   5.41,      9.500,   18.66,   68.35,   7.19,     4.750,   20.41,   31.24,   6.58
           10,      5.250,   15.73,   44.79,   8.53,      2.625,   51.77,   13.61,   5.18,     10.500,   20.05,   70.30,   6.70,     5.250,   20.53,   34.32,   6.54
           11,      5.750,   19.67,   39.23,   6.82,      2.875,   54.62,   14.13,   4.92,     11.500,   17.99,   85.78,   7.46,     5.750,   20.52,   37.61,   6.54
           12,      6.250,   16.03,   52.32,   8.37,      3.125,   52.57,   15.96,   5.11,     12.500,   20.06,   83.62,   6.69,     6.250,   20.04,   41.85,   6.70
           13,      6.750,   10.42,   86.91,  12.88,      3.375,   54.58,   16.60,   4.92,     13.500,   19.81,   91.46,   6.77,     6.750,   20.20,   44.86,   6.65
           14,      7.250,    8.40,  115.82,  15.97,      3.625,   50.64,   19.22,   5.30,     14.500,   19.67,   98.94,   6.82,     7.250,   20.62,   47.18,   6.51
           15,      7.750,   10.78,   96.50,  12.45,      3.875,   55.94,   18.60,   4.80,     15.500,   19.81,  105.01,   6.78,     7.750,   20.61,   50.46,   6.51
           16,      8.250,    8.74,  126.74,  15.36,      4.125,   56.59,   19.57,   4.74,     16.500,   11.04,  200.62,  12.16,     8.250,   25.69,   43.10,   5.22
            0,      0.250,   19.18,    1.75,   7.00,      0.125,   52.33,    0.64,   5.13,      0.500,   20.45,    3.28,   6.56,     0.250,   20.51,    1.64,   6.55
            1,      0.750,   20.27,    4.97,   6.62,      0.375,   55.63,    1.81,   4.83,      1.500,   20.56,    9.79,   6.53,     0.750,   20.46,    4.92,   6.56
            2,      1.250,   20.26,    8.28,   6.62,      0.625,   53.71,    3.12,   5.00,      2.500,   20.52,   16.35,   6.54,     1.250,   20.47,    8.20,   6.56
            3,      1.750,   20.32,   11.56,   6.61,      0.875,   55.93,    4.20,   4.80,      3.500,   20.66,   22.74,   6.50,     1.750,   20.71,   11.34,   6.48
            4,      2.250,   19.88,   15.19,   6.75,      1.125,   53.49,    5.65,   5.02,      4.500,   19.25,   31.38,   6.97,     2.250,   18.29,   16.51,   7.34
            5,      2.750,   20.33,   18.16,   6.60,      1.375,   55.43,    6.66,   4.84,      5.500,   20.57,   35.89,   6.53,     2.750,   25.95,   14.22,   5.17
            6,      3.250,   18.26,   23.89,   7.35,      1.625,   56.56,    7.71,   4.75,      6.500,   20.62,   42.30,   6.51,     3.250,   24.58,   17.75,   5.46
            7,      3.750,   19.74,   25.50,   6.80,      1.875,   54.61,    9.22,   4.92,      7.500,   15.91,   63.28,   8.44,     3.750,   28.54,   17.63,   4.70
            8,      4.250,   20.66,   27.61,   6.50,      2.125,   54.38,   10.49,   4.94,      8.500,   18.34,   62.22,   7.32,     4.250,   28.76,   19.83,   4.67
            9,      4.750,   18.46,   34.54,   7.27,      2.375,   51.28,   12.43,   5.23,      9.500,   20.61,   61.88,   6.51,     4.750,   28.56,   22.32,   4.70
           10,      5.250,   20.48,   34.41,   6.55,      2.625,   51.27,   13.74,   5.24,     10.500,   20.61,   68.38,   6.51,     5.250,   28.73,   24.53,   4.67
           11,      5.750,   20.26,   38.09,   6.62,      2.875,   54.56,   14.15,   4.92,     11.500,   20.12,   76.71,   6.67,     5.750,   28.78,   26.81,   4.66
           12,      6.250,   20.06,   41.82,   6.69,      3.125,   44.41,   18.89,   6.04,     12.500,   20.74,   80.88,   6.47,     6.250,   28.77,   29.16,   4.66
           13,      6.750,   10.24,   88.47,  13.11,      3.375,   56.61,   16.00,   4.74,     13.500,   19.58,   92.55,   6.86,     6.750,   24.40,   37.12,   5.50
           14,      7.250,   20.02,   48.61,   6.70,      3.625,   53.62,   18.15,   5.01,     14.500,   20.75,   93.81,   6.47,     7.250,   28.79,   33.79,   4.66
           15,      7.750,   19.95,   52.14,   6.73,      3.875,   56.89,   18.28,   4.72,     15.500,   19.68,  105.71,   6.82,     7.750,   26.53,   39.20,   5.06
           16,      8.250,   19.96,   55.47,   6.72,      4.125,   56.72,   19.52,   4.73,     16.500,   18.25,  121.36,   7.36,     8.250,   29.16,   37.98,   4.60
           17,      8.750,   14.55,   80.74,   9.23,      4.375,   56.80,   20.68,   4.73,     17.500,   20.18,  116.41,   6.65,     8.750,   23.90,   49.14,   5.62
           18,      9.250,   19.73,   62.93,   6.80,      4.625,   56.91,   21.82,   4.72,     18.500,   20.06,  123.78,   6.69,     9.250,   24.88,   49.89,   5.39
           20,     10.250,   19.24,   71.49,   6.97,      5.125,   52.12,   26.40,   5.15,     20.500,   19.31,  142.48,   6.95,    10.250,   28.78,   47.80,   4.66
           22,     11.250,   19.06,   79.21,   7.04,      5.625,   57.37,   26.32,   4.68,     22.500,   19.39,  155.74,   6.92,    11.250,   28.86,   52.32,   4.65
           24,     12.250,   19.48,   84.38,   6.89,      6.125,   56.89,   28.90,   4.72,     24.500,   17.98,  182.85,   7.46,    12.250,   29.05,   56.59,   4.62
           28,     14.250,   20.10,   95.16,   6.68,      7.125,   57.31,   33.37,   4.68,     28.500,   20.04,  190.87,   6.70,    14.250,   29.31,   65.25,   4.58
           32,     16.250,   20.63,  105.74,   6.51,      8.125,   56.49,   38.61,   4.75,     32.500,   17.01,  256.46,   7.89,    16.250,   27.56,   79.15,   4.87
           40,     20.250,   29.46,   92.27,   4.56,     10.125,   66.46,   40.90,   4.04,     40.500,   27.55,  197.28,   4.87,    20.250,   38.49,   70.61,   3.49
           48,     24.250,   38.38,   84.81,   3.50,     12.125,   81.52,   39.93,   3.29,     48.500,   38.59,  168.69,   3.48,    24.250,   47.42,   68.64,   2.83
           56,     28.250,   46.19,   82.08,   2.91,     14.125,   93.93,   40.37,   2.86,     56.500,   47.02,  161.28,   2.85,    28.250,   56.38,   67.26,   2.38
           64,     32.250,   48.48,   89.28,   2.77,     16.125,   82.85,   52.24,   3.24,     64.500,   42.41,  204.11,   3.16,    32.250,   49.10,   88.15,   2.73
           80,     40.250,   44.50,  121.39,   3.02,     20.125,   99.90,   54.08,   2.69,     80.500,   56.15,  192.42,   2.39,    40.250,   62.78,   86.06,   2.14
           96,     48.250,   57.68,  112.28,   2.33,     24.125,  120.56,   53.72,   2.23,     96.500,   62.90,  205.90,   2.13,    48.250,   71.21,   90.94,   1.88
          128,     64.250,   78.67,  109.62,   1.71,     32.125,  166.73,   51.72,   1.61,    128.500,   96.92,  177.96,   1.38,    64.250,   97.83,   88.15,   1.37
          192,     96.250,  118.74,  108.80,   1.13,     48.125,  246.05,   52.50,   1.09,    192.500,  159.66,  161.82,   0.84,    96.250,  126.83,  101.85,   1.06
          256,    128.250,  161.87,  106.34,   0.83,     64.125,  321.45,   53.55,   0.84,    256.500,  242.58,  141.92,   0.55,   128.250,  189.93,   90.63,   0.71
          512,    256.250,  327.79,  104.92,   0.41,    128.125,  642.00,   53.57,   0.42,    512.500,  480.78,  143.07,   0.28,   256.250,  252.66,  136.12,   0.53
         1024,    512.250,  437.83,  157.03,   0.31,    256.125,  663.25,  103.66,   0.40,   1024.500,  373.31,  368.34,   0.36,   512.250,  219.00,  313.94,   0.61
          17,      8.750,   19.96,   58.83,   6.72,      4.375,   56.56,   20.76,   4.75,     17.500,   17.66,  133.00,   7.60,     8.750,   26.70,   43.99,   5.03
           18,      9.250,   19.27,   64.42,   6.96,      4.625,   56.53,   21.96,   4.75,     18.500,   16.88,  147.07,   7.95,     9.250,   28.96,   42.87,   4.64
           20,     10.250,   18.94,   72.62,   7.09,      5.125,   56.21,   24.48,   4.78,     20.500,   19.99,  137.63,   6.71,    10.250,   29.11,   47.26,   4.61
           22,     11.250,   19.21,   78.62,   6.99,      5.625,   56.62,   26.67,   4.74,     22.500,   19.66,  153.62,   6.83,    11.250,   29.16,   51.77,   4.60
           24,     12.250,   19.40,   84.77,   6.92,      6.125,   52.85,   31.11,   5.08,     24.500,   17.71,  185.71,   7.58,    12.250,   29.46,   55.82,   4.56
           28,     14.250,   19.94,   95.93,   6.73,      7.125,   56.70,   33.73,   4.73,     28.500,   20.08,  190.45,   6.68,    14.250,   29.15,   65.61,   4.60
           32,     16.250,   20.38,  106.99,   6.58,      8.125,   53.43,   40.82,   5.02,     32.500,   20.55,  212.26,   6.53,    16.250,   29.40,   74.18,   4.56
           40,     20.250,   29.18,   93.15,   4.60,     10.125,   62.66,   43.38,   4.28,     40.500,   29.26,  185.76,   4.59,    20.250,   38.13,   71.29,   3.52
           48,     24.250,   38.04,   85.56,   3.53,     12.125,   76.04,   42.80,   3.53,     48.500,   38.12,  170.76,   3.52,    24.250,   47.02,   69.22,   2.85
           56,     28.250,   46.52,   81.50,   2.88,     14.125,   85.71,   44.24,   3.13,     56.500,   47.09,  161.02,   2.85,    28.250,   56.00,   67.71,   2.40
           64,     32.250,   48.08,   90.04,   2.79,     16.125,   85.25,   50.78,   3.15,     64.500,   42.26,  204.87,   3.18,    32.250,   48.83,   88.65,   2.75
           80,     40.250,   49.34,  109.49,   2.72,     20.125,   87.51,   61.73,   3.07,     80.500,   53.12,  203.40,   2.53,    40.250,   57.46,   94.01,   2.34
           96,     48.250,   57.55,  112.53,   2.33,     24.125,  109.10,   59.36,   2.46,     96.500,   64.51,  200.77,   2.08,    48.250,   71.06,   91.13,   1.89
          128,     64.250,   78.33,  110.09,   1.71,     32.125,  163.62,   52.70,   1.64,    128.500,   91.74,  187.99,   1.46,    64.250,   92.96,   92.76,   1.44
          192,     96.250,  125.52,  102.92,   1.07,     48.125,  239.37,   53.97,   1.12,    192.500,  157.64,  163.90,   0.85,    96.250,  140.60,   91.88,   0.95
          256,    128.250,  160.78,  107.06,   0.83,     64.125,  319.32,   53.91,   0.84,    256.500,  241.96,  142.28,   0.55,   128.250,  173.17,   99.40,   0.78
          512,    256.250,  326.56,  105.32,   0.41,    128.125,  550.61,   62.46,   0.49,    512.500,  424.03,  162.22,   0.32,   256.250,  254.95,  134.90,   0.53
         1024,    512.250,  433.85,  158.47,   0.31,    256.125,  555.51,  123.77,   0.48,   1024.500,  372.93,  368.71,   0.36,   512.250,  218.78,  314.25,   0.61
          17,      8.750,   19.54,   60.11,   6.87,      4.375,   54.76,   21.45,   4.90,     17.500,   19.19,  122.41,   6.99,     8.750,   29.25,   40.15,   4.59
           18,      9.250,   18.89,   65.71,   7.10,      4.625,   57.03,   21.77,   4.71,     18.500,   17.13,  144.94,   7.83,     9.250,   29.25,   42.45,   4.59
           20,     10.250,   19.32,   71.22,   6.95,      5.125,   53.45,   25.74,   5.02,     20.500,   19.56,  140.65,   6.86,    10.250,   29.38,   46.83,   4.57
           22,     11.250,   19.36,   77.98,   6.93,      5.625,   49.17,   30.71,   5.46,     22.500,   20.13,  149.99,   6.67,    11.250,   29.49,   51.21,   4.55
           24,     12.250,   17.28,   95.13,   7.77,      6.125,   56.91,   28.89,   4.72,     24.500,   19.89,  165.32,   6.75,    12.250,   29.60,   55.54,   4.53
           28,     14.250,   20.19,   94.75,   6.65,      7.125,   57.11,   33.49,   4.70,     28.500,   18.09,  211.43,   7.42,    14.250,   29.50,   64.84,   4.55
           32,     16.250,   20.58,  105.96,   6.52,      8.125,   53.14,   41.04,   5.05,     32.500,   27.65,  157.77,   4.85,    16.250,   29.86,   73.05,   4.50
           40,     20.250,   29.45,   92.28,   4.56,     10.125,   66.15,   41.09,   4.06,     40.500,   27.13,  200.39,   4.95,    20.250,   31.77,   85.54,   4.22
           48,     24.250,   38.20,   85.20,   3.51,     12.125,   76.55,   42.52,   3.51,     48.500,   38.49,  169.11,   3.49,    24.250,   47.46,   68.58,   2.83
           56,     28.250,   46.76,   81.08,   2.87,     14.125,   93.09,   40.73,   2.88,     56.500,   47.36,  160.13,   2.83,    28.250,   52.63,   72.04,   2.55
           64,     32.250,   44.91,   96.39,   2.99,     16.125,   79.09,   54.73,   3.39,     64.500,   42.26,  204.86,   3.18,    32.250,   47.20,   91.70,   2.84
           80,     40.250,   49.65,  108.80,   2.70,     20.125,   99.63,   54.22,   2.69,     80.500,   50.65,  213.32,   2.65,    40.250,   62.89,   85.90,   2.13
           96,     48.250,   57.79,  112.06,   2.32,     24.125,  120.50,   53.74,   2.23,     96.500,   65.16,  198.78,   2.06,    48.250,   71.38,   90.73,   1.88
          128,     64.250,   79.24,  108.83,   1.69,     32.125,  157.93,   54.60,   1.70,    128.500,   95.44,  180.70,   1.41,    64.250,   93.50,   92.23,   1.44
          192,     96.250,  126.73,  101.94,   1.06,     48.125,  240.52,   53.71,   1.12,    192.500,  159.37,  162.12,   0.84,    96.250,  146.99,   87.89,   0.91
          256,    128.250,  159.31,  108.05,   0.84,     64.125,  327.52,   52.56,   0.82,    256.500,  247.78,  138.94,   0.54,   128.250,  181.01,   95.10,   0.74
          512,    256.250,  327.74,  104.94,   0.41,    128.125,  530.07,   64.88,   0.51,    512.500,  389.81,  176.46,   0.34,   256.250,  252.49,  136.22,   0.53
         1024,    512.250,  398.79,  172.40,   0.34,    256.125,  642.61,  106.99,   0.42,   1024.500,  375.53,  366.17,   0.36,   512.250,  218.91,  314.07,   0.61
          17,      8.750,   19.15,   61.32,   7.01,      4.375,   49.59,   23.68,   5.41,     17.500,   19.15,  122.68,   7.01,     8.750,   29.00,   40.50,   4.63
