Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            7,      3.750,    4.88,  103.07,  27.48,      1.875,   11.94,   42.14,  22.48,      7.500,    5.03,  200.05,  26.67,     3.750,    5.23,   96.30,  25.68
            8,      4.250,    4.89,  116.54,  27.42,      2.125,   12.02,   47.44,  22.32,      8.500,    4.96,  230.05,  27.06,     4.250,    5.24,  108.84,  25.61
            9,      4.750,    4.85,  131.43,  27.67,      2.375,   12.04,   52.94,  22.29,      9.500,    4.96,  257.22,  27.08,     4.750,    5.30,  120.21,  25.31
           10,      5.250,    4.70,  149.98,  28.57,      2.625,   12.07,   58.38,  22.24,     10.500,    4.93,  285.65,  27.20,     5.250,    5.36,  131.40,  25.03
           11,      5.750,    2.22,  347.15,  60.37,      2.875,   12.09,   63.81,  22.19,     11.500,    4.76,  324.16,  28.19,     5.750,    5.33,  144.77,  25.18
           12,      6.250,    2.33,  359.93,  57.59,      3.125,   12.03,   69.75,  22.32,     12.500,    4.80,  349.79,  27.98,     6.250,    5.29,  158.54,  25.37
           13,      6.750,    2.59,  349.56,  51.79,      3.375,   12.06,   75.13,  22.26,     13.500,    2.55,  710.06,  52.60,     6.750,    5.49,  165.16,  24.47
           14,      7.250,    3.87,  251.33,  34.67,      3.625,   12.13,   80.21,  22.13,     14.500,    2.74,  709.95,  48.96,     7.250,    5.40,  180.21,  24.86
           15,      7.750,    2.88,  361.11,  46.60,      3.875,   12.11,   85.90,  22.17,     15.500,    2.95,  706.40,  45.57,     7.750,    5.45,  190.98,  24.64
           16,      8.250,    3.05,  363.11,  44.01,      4.125,   12.13,   91.32,  22.14,     16.500,    4.35,  509.11,  30.85,     8.250,    5.68,  194.80,  23.61
            0,      0.250,    5.33,    6.29,  25.18,      0.125,   12.00,    2.80,  22.37,      0.500,    5.36,   12.51,  25.02,     0.250,    5.31,    6.32,  25.28
            1,      0.750,    5.30,   19.01,  25.35,      0.375,   12.01,    8.38,  22.36,      1.500,    5.42,   37.17,  24.78,     0.750,    5.31,   18.97,  25.30
            2,      1.250,    5.33,   31.50,  25.20,      0.625,   12.01,   13.97,  22.36,      2.500,    5.33,   62.95,  25.18,     1.250,    5.26,   31.93,  25.54
            3,      1.750,    5.38,   43.62,  24.93,      0.875,   12.04,   19.51,  22.29,      3.500,    5.38,   87.30,  24.94,     1.750,    5.36,   43.78,  25.02
            4,      2.250,    5.43,   55.58,  24.70,      1.125,   11.99,   25.20,  22.40,      4.500,    5.42,  111.50,  24.78,     2.250,    5.44,   55.54,  24.68
            5,      2.750,    5.45,   67.78,  24.65,      1.375,   11.97,   30.85,  22.43,      5.500,    5.46,  135.18,  24.58,     2.750,    5.35,   68.93,  25.07
            6,      3.250,    5.44,   80.13,  24.66,      1.625,   12.01,   36.33,  22.36,      6.500,    5.51,  158.21,  24.34,     3.250,    5.42,   80.51,  24.77
            7,      3.750,    5.50,   91.45,  24.39,      1.875,   12.00,   41.93,  22.37,      7.500,    5.52,  182.21,  24.30,     3.750,    5.44,   92.56,  24.68
            8,      4.250,    5.53,  103.23,  24.29,      2.125,   11.99,   47.58,  22.39,      8.500,    5.53,  206.16,  24.25,     4.250,    5.54,  103.01,  24.24
            9,      4.750,    5.44,  117.09,  24.65,      2.375,   11.99,   53.18,  22.39,      9.500,    5.53,  230.38,  24.25,     4.750,    5.50,  116.00,  24.42
           10,      5.250,    5.39,  130.80,  24.91,      2.625,   12.00,   58.71,  22.37,     10.500,    5.56,  253.50,  24.14,     5.250,    5.49,  128.38,  24.45
           11,      5.750,    4.90,  157.47,  27.39,      2.875,   12.10,   63.79,  22.19,     11.500,    5.67,  272.33,  23.68,     5.750,    5.48,  140.71,  24.47
           12,      6.250,    2.36,  354.79,  56.77,      3.125,   12.06,   69.58,  22.26,     12.500,    5.62,  298.71,  23.90,     6.250,    5.71,  147.02,  23.52
           13,      6.750,    2.57,  352.06,  52.16,      3.375,   12.06,   75.13,  22.26,     13.500,    5.53,  327.80,  24.28,     6.750,    5.64,  160.74,  23.81
           14,      7.250,    5.07,  191.97,  26.48,      3.625,   12.14,   80.16,  22.11,     14.500,    5.23,  372.22,  25.67,     7.250,    5.77,  168.61,  23.26
           15,      7.750,    3.64,  285.90,  36.89,      3.875,   12.12,   85.84,  22.15,     15.500,    5.47,  380.24,  24.53,     7.750,    5.68,  183.26,  23.65
           16,      8.250,    3.05,  363.48,  44.06,      4.125,   12.12,   91.35,  22.14,     16.500,    3.05,  725.25,  43.95,     8.250,    5.87,  188.68,  22.87
            0,      0.250,    5.35,    6.27,  25.08,      0.125,   12.01,    2.79,  22.34,      0.500,    5.37,   12.49,  24.98,     0.250,    5.34,    6.28,  25.14
            1,      0.750,    5.34,   18.85,  25.13,      0.375,   12.02,    8.38,  22.34,      1.500,    5.45,   36.94,  24.62,     0.750,    5.33,   18.88,  25.17
            2,      1.250,    5.35,   31.37,  25.10,      0.625,   12.01,   13.97,  22.35,      2.500,    5.36,   62.56,  25.02,     1.250,    5.31,   31.57,  25.25
            3,      1.750,    5.40,   43.48,  24.85,      0.875,   12.02,   19.54,  22.33,      3.500,    5.43,   86.49,  24.71,     1.750,    5.39,   43.57,  24.89
            4,      2.250,    5.44,   55.53,  24.68,      1.125,   12.02,   25.12,  22.33,      4.500,    5.44,  110.93,  24.65,     2.250,    5.44,   55.54,  24.68
            5,      2.750,    5.52,   66.81,  24.30,      1.375,   12.00,   30.76,  22.37,      5.500,    5.50,  134.25,  24.41,     2.750,    5.45,   67.69,  24.61
            6,      3.250,    5.48,   79.65,  24.51,      1.625,   12.01,   36.31,  22.35,      6.500,    5.52,  158.04,  24.31,     3.250,    5.42,   80.54,  24.78
            7,      3.750,    5.51,   91.34,  24.36,      1.875,   12.00,   41.93,  22.36,      7.500,    5.56,  180.91,  24.12,     3.750,    5.38,   93.62,  24.97
            8,      4.250,    5.56,  102.63,  24.15,      2.125,   11.99,   47.57,  22.38,      8.500,    5.64,  202.46,  23.82,     4.250,    5.48,  104.04,  24.48
            9,      4.750,    5.46,  116.68,  24.56,      2.375,   12.06,   52.87,  22.26,      9.500,    5.54,  230.25,  24.24,     4.750,    5.51,  115.79,  24.38
           10,      5.250,    5.29,  133.20,  25.37,      2.625,   12.07,   58.37,  22.23,     10.500,    5.62,  250.59,  23.87,     5.250,    5.53,  127.50,  24.29
           11,      5.750,    5.25,  146.97,  25.56,      2.875,   12.02,   64.20,  22.33,     11.500,    5.68,  271.79,  23.63,     5.750,    5.52,  139.93,  24.34
           12,      6.250,    2.39,  351.59,  56.25,      3.125,   12.08,   69.44,  22.22,     12.500,    5.67,  295.74,  23.66,     6.250,    5.81,  144.51,  23.12
           13,      6.750,    2.57,  351.92,  52.14,      3.375,   12.10,   74.87,  22.18,     13.500,    5.62,  322.13,  23.86,     6.750,    5.85,  154.76,  22.93
           14,      7.250,    4.97,  195.77,  27.00,      3.625,   12.13,   80.24,  22.13,     14.500,    5.62,  346.44,  23.89,     7.250,    5.77,  168.67,  23.26
           15,      7.750,    2.93,  355.30,  45.85,      3.875,   12.05,   86.36,  22.29,     15.500,    5.51,  377.27,  24.34,     7.750,    5.79,  179.73,  23.19
           16,      8.250,    3.10,  357.59,  43.34,      4.125,   12.09,   91.57,  22.20,     16.500,    3.13,  707.22,  42.86,     8.250,    5.93,  186.86,  22.65
            0,      0.250,    4.65,    7.21,  28.85,      0.125,   12.02,    2.79,  22.34,      0.500,    4.64,   14.47,  28.95,     0.250,    4.62,    7.27,  29.08
            1,      0.750,    4.61,   21.85,  29.13,      0.375,   12.02,    8.37,  22.32,      1.500,    4.68,   43.06,  28.71,     0.750,    4.52,   22.25,  29.67
            2,      1.250,    4.60,   36.47,  29.17,      0.625,   11.99,   13.99,  22.39,      2.500,    4.67,   71.83,  28.73,     1.250,    4.58,   36.65,  29.32
            3,      1.750,    4.74,   49.58,  28.33,      0.875,   11.98,   19.60,  22.40,      3.500,    4.78,   98.34,  28.10,     1.750,    4.77,   49.20,  28.11
            4,      2.250,    4.79,   63.02,  28.01,      1.125,   12.02,   25.13,  22.34,      4.500,    4.88,  123.81,  27.51,     2.250,    4.79,   63.10,  28.04
            5,      2.750,    4.86,   76.01,  27.64,      1.375,   12.04,   30.65,  22.29,      5.500,    4.94,  149.53,  27.19,     2.750,    4.89,   75.49,  27.45
            6,      3.250,    4.80,   90.93,  27.98,      1.625,   11.98,   36.42,  22.41,      6.500,    4.97,  175.63,  27.02,     3.250,    4.94,   88.27,  27.16
            7,      3.750,    4.82,  104.33,  27.82,      1.875,   11.97,   42.03,  22.42,      7.500,    4.91,  205.14,  27.35,     3.750,    4.85,  103.81,  27.68
            8,      4.250,    4.72,  120.81,  28.43,      2.125,   12.02,   47.47,  22.34,      8.500,    4.89,  233.08,  27.42,     4.250,    5.05,  112.97,  26.58
            9,      4.750,    4.56,  139.85,  29.44,      2.375,   12.01,   53.08,  22.35,      9.500,    4.85,  262.75,  27.66,     4.750,    5.03,  126.80,  26.69
           10,      5.250,    4.53,  155.40,  29.60,      2.625,   12.04,   58.54,  22.30,     10.500,    4.86,  289.98,  27.62,     5.250,    5.00,  141.01,  26.86
           11,      5.750,    4.31,  179.06,  31.14,      2.875,   12.12,   63.67,  22.15,     11.500,    4.72,  326.76,  28.41,     5.750,    5.05,  152.72,  26.56
           12,      6.250,    3.99,  210.00,  33.60,      3.125,   12.11,   69.26,  22.16,     12.500,    4.65,  360.96,  28.88,     6.250,    5.09,  164.66,  26.35
           13,      6.750,    2.57,  353.19,  52.32,      3.375,   12.08,   75.02,  22.23,     13.500,    4.53,  399.79,  29.61,     6.750,    5.16,  175.58,  26.01
           14,      7.250,    3.39,  287.35,  39.63,      3.625,   12.14,   80.14,  22.11,     14.500,    4.23,  459.96,  31.72,     7.250,    5.19,  187.65,  25.88
           15,      7.750,    2.88,  360.98,  46.58,      3.875,   12.11,   85.92,  22.17,     15.500,    2.96,  701.77,  45.28,     7.750,    5.15,  201.79,  26.04
           16,      8.250,    3.04,  363.72,  44.09,      4.125,   12.08,   91.70,  22.23,     16.500,    3.15,  703.08,  42.61,     8.250,    5.42,  204.37,  24.77
            0,      0.250,    5.35,    6.27,  25.10,      0.125,   12.00,    2.80,  22.36,      0.500,    5.39,   12.46,  24.91,     0.250,    5.36,    6.26,  25.06
            1,      0.750,    5.32,   18.90,  25.21,      0.375,   12.02,    8.38,  22.34,      1.500,    5.38,   37.40,  24.93,     0.750,    5.37,   18.74,  24.98
            2,      1.250,    5.32,   31.54,  25.23,      0.625,   12.02,   13.95,  22.33,      2.500,    5.34,   62.80,  25.12,     1.250,    5.35,   31.35,  25.08
            3,      1.750,    5.40,   43.53,  24.88,      0.875,   12.00,   19.58,  22.37,      3.500,    5.47,   85.86,  24.53,     1.750,    5.38,   43.66,  24.95
            4,      2.250,    5.49,   55.01,  24.45,      1.125,   12.01,   25.15,  22.35,      4.500,    5.47,  110.50,  24.55,     2.250,    5.49,   54.98,  24.44
            5,      2.750,    5.49,   67.20,  24.44,      1.375,   12.01,   30.74,  22.36,      5.500,    5.49,  134.40,  24.44,     2.750,    5.45,   67.69,  24.61
            6,      3.250,    5.48,   79.62,  24.50,      1.625,   11.98,   36.42,  22.41,      6.500,    5.50,  158.59,  24.40,     3.250,    5.52,   79.08,  24.33
            7,      3.750,    5.52,   91.21,  24.32,      1.875,   12.01,   41.91,  22.35,      7.500,    5.52,  182.31,  24.31,     3.750,    5.26,   95.61,  25.50
            8,      4.250,    5.56,  102.68,  24.16,      2.125,   12.01,   47.50,  22.35,      8.500,    5.59,  204.20,  24.02,     4.250,    5.56,  102.59,  24.14
            9,      4.750,    5.48,  116.26,  24.48,      2.375,   12.04,   52.93,  22.29,      9.500,    5.56,  229.40,  24.15,     4.750,    5.54,  115.17,  24.25
           10,      5.250,    5.15,  136.83,  26.06,      2.625,   11.98,   58.82,  22.41,     10.500,    5.58,  252.34,  24.03,     5.250,    5.50,  128.10,  24.40
           11,      5.750,    4.96,  155.52,  27.05,      2.875,   12.08,   63.86,  22.21,     11.500,    5.62,  274.61,  23.88,     5.750,    5.48,  140.79,  24.49
           12,      6.250,    2.40,  350.24,  56.04,      3.125,   12.05,   69.62,  22.28,     12.500,    5.66,  296.54,  23.72,     6.250,    5.77,  145.43,  23.27
           13,      6.750,    2.57,  352.06,  52.16,      3.375,   12.08,   74.98,  22.22,     13.500,    5.61,  323.25,  23.94,     6.750,    5.86,  154.73,  22.92
           14,      7.250,    4.89,  199.05,  27.46,      3.625,   12.08,   80.57,  22.23,     14.500,    5.62,  346.50,  23.90,     7.250,    5.61,  173.57,  23.94
           15,      7.750,    2.91,  356.92,  46.05,      3.875,   12.17,   85.49,  22.06,     15.500,    5.45,  381.60,  24.62,     7.750,    5.78,  179.92,  23.22
           16,      8.250,    3.09,  358.18,  43.42,      4.125,   12.15,   91.14,  22.10,     16.500,    5.47,  404.77,  24.53,     8.250,    6.01,  184.18,  22.33
            0,      0.250,    5.33,    6.30,  25.19,      0.125,   11.98,    2.80,  22.41,      0.500,    5.36,   12.53,  25.06,     0.250,    5.35,    6.27,  25.07
            1,      0.750,    5.34,   18.86,  25.15,      0.375,   12.04,    8.36,  22.30,      1.500,    5.40,   37.31,  24.88,     0.750,    5.36,   18.80,  25.06
            2,      1.250,    5.34,   31.41,  25.13,      0.625,   12.00,   13.98,  22.37,      2.500,    5.35,   62.68,  25.07,     1.250,    5.34,   31.44,  25.15
            3,      1.750,    5.38,   43.66,  24.95,      0.875,   12.00,   19.58,  22.37,      3.500,    5.42,   86.69,  24.77,     1.750,    5.42,   43.31,  24.75
            4,      2.250,    5.44,   55.47,  24.65,      1.125,   11.99,   25.18,  22.38,      4.500,    5.41,  111.62,  24.81,     2.250,    5.44,   55.55,  24.69
            5,      2.750,    5.48,   67.37,  24.50,      1.375,   12.00,   30.75,  22.37,      5.500,    5.47,  134.90,  24.53,     2.750,    5.15,   71.66,  26.06
            6,      3.250,    5.51,   79.18,  24.36,      1.625,   12.01,   36.33,  22.36,      6.500,    5.52,  157.92,  24.30,     3.250,    5.38,   81.11,  24.96
            7,      3.750,    5.47,   92.06,  24.55,      1.875,   11.97,   42.04,  22.42,      7.500,    5.53,  182.04,  24.27,     3.750,    5.29,   95.18,  25.38
            8,      4.250,    5.57,  102.40,  24.09,      2.125,   12.00,   47.53,  22.37,      8.500,    5.53,  206.32,  24.27,     4.250,    5.40,  105.58,  24.84
            9,      4.750,    5.39,  118.27,  24.90,      2.375,   12.02,   53.03,  22.33,      9.500,    5.59,  228.10,  24.01,     4.750,    5.50,  115.98,  24.42
           10,      5.250,    5.39,  130.62,  24.88,      2.625,   12.04,   58.52,  22.29,     10.500,    5.60,  251.60,  23.96,     5.250,    5.51,  127.79,  24.34
           11,      5.750,    5.01,  154.00,  26.78,      2.875,   12.04,   64.08,  22.29,     11.500,    5.56,  277.80,  24.16,     5.750,    5.50,  140.43,  24.42
           12,      6.250,    2.73,  307.74,  49.24,      3.125,   12.07,   69.51,  22.24,     12.500,    5.61,  299.25,  23.94,     6.250,    5.74,  146.13,  23.38
           13,      6.750,    2.58,  350.81,  51.97,      3.375,   12.09,   74.95,  22.21,     13.500,    5.62,  322.48,  23.89,     6.750,    5.68,  159.61,  23.65
           14,      7.250,    4.78,  203.53,  28.07,      3.625,   12.12,   80.29,  22.15,     14.500,    5.48,  355.04,  24.49,     7.250,    5.66,  171.93,  23.71
           15,      7.750,    2.92,  356.80,  46.04,      3.875,   12.14,   85.65,  22.10,     15.500,    5.20,  400.16,  25.82,     7.750,    5.77,  180.30,  23.26
           16,      8.250,    3.06,  362.02,  43.88,      4.125,   12.23,   90.56,  21.95,     16.500,    5.31,  417.10,  25.28,     8.250,    5.83,  189.78,  23.00
            0,      0.250,    5.65,    5.94,  23.78,      0.125,   12.01,    2.79,  22.34,      0.500,    5.65,   11.87,  23.74,     0.250,    5.66,    5.93,  23.71
            1,      0.750,    5.65,   17.82,  23.75,      0.375,   12.03,    8.37,  22.31,      1.500,    5.69,   35.39,  23.60,     0.750,    5.67,   17.76,  23.68
            2,      1.250,    5.66,   29.67,  23.73,      0.625,   12.02,   13.96,  22.33,      2.500,    5.66,   59.33,  23.73,     1.250,    5.66,   29.64,  23.71
            3,      1.750,    5.67,   41.41,  23.66,      0.875,   11.99,   19.59,  22.39,      3.500,    5.70,   82.39,  23.54,     1.750,    5.68,   41.37,  23.64
            4,      2.250,    5.74,   52.61,  23.38,      1.125,   12.03,   25.11,  22.32,      4.500,    5.70,  105.93,  23.54,     2.250,    5.74,   52.63,  23.39
            5,      2.750,    5.73,   64.43,  23.43,      1.375,   12.05,   30.64,  22.28,      5.500,    5.71,  129.19,  23.49,     2.750,    6.15,   60.04,  21.83
            6,      3.250,    5.72,   76.27,  23.47,      1.625,   12.02,   36.30,  22.34,      6.500,    5.71,  152.85,  23.51,     3.250,    6.24,   69.94,  21.52
            7,      3.750,    5.76,   87.44,  23.32,      1.875,   12.02,   41.87,  22.33,      7.500,    5.73,  175.83,  23.44,     3.750,    6.25,   80.55,  21.48
            8,      4.250,    5.76,   99.00,  23.29,      2.125,   12.01,   47.51,  22.36,      8.500,    5.77,  197.89,  23.28,     4.250,    6.31,   90.40,  21.27
            9,      4.750,    5.80,  109.86,  23.13,      2.375,   12.03,   52.98,  22.31,      9.500,    5.77,  220.97,  23.26,     4.750,    6.26,  101.78,  21.43
           10,      5.250,    5.77,  122.10,  23.26,      2.625,   12.07,   58.39,  22.24,     10.500,    5.83,  241.70,  23.02,     5.250,    6.23,  113.09,  21.54
           11,      5.750,    5.84,  132.08,  22.97,      2.875,   12.07,   63.96,  22.25,     11.500,    5.80,  265.98,  23.13,     5.750,    6.35,  121.52,  21.13
