Start time: 1725158430
Point-to-point pairwise experiments for nodes cluster-256-hpc-29 cluster-256-hpc-154
# OSU MPI Latency Test v5.8
# Size          Latency (us)
[1725158970.434439] [cluster-256-hpc-256:152027:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24524; team_id 32768; errmsg Shared memory error
[1725158970.434474] [cluster-256-hpc-256:152446:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1aeb6c27 flags=0x0) failed: No such file or directory
[1725158970.434506] [cluster-256-hpc-256:152446:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1aeb6c27 flags=0x0) failed: No such file or directory
[1725158970.434556] [cluster-256-hpc-256:152446:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_5feb18d6 flags=0x0) failed: No such file or directory
[1725158970.434577] [cluster-256-hpc-256:152446:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24540; team_id 32768; errmsg Shared memory error
[1725158970.434493] [cluster-256-hpc-256:152242:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1fcf1863 flags=0x0) failed: No such file or directory
[1725158970.434530] [cluster-256-hpc-256:152242:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1fcf1863 flags=0x0) failed: No such file or directory
[1725158970.434582] [cluster-256-hpc-256:152242:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_40f2af61 flags=0x0) failed: No such file or directory
[1725158970.434596] [cluster-256-hpc-256:152242:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24532; team_id 32768; errmsg Shared memory error
[1725158970.434494] [cluster-256-hpc-256:151775:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24516; team_id 32768; errmsg Shared memory error
[1725158970.434658] [cluster-256-hpc-256:152964:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_4d992541 flags=0x0) failed: No such file or directory
[1725158970.434685] [cluster-256-hpc-256:152964:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24567; team_id 32768; errmsg Shared memory error
[1725158970.434773] [cluster-256-hpc-256:153249:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_4cd598fd flags=0x0) failed: No such file or directory
[1725158970.434797] [cluster-256-hpc-256:153249:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24575; team_id 32768; errmsg Shared memory error
[1725158970.434708] [cluster-256-hpc-256:153194:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_7a9cae94 flags=0x0) failed: No such file or directory
[1725158970.434725] [cluster-256-hpc-256:153194:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24571; team_id 32768; errmsg Shared memory error
[1725158970.434567] [cluster-256-hpc-256:151011:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_422e58c4 flags=0x0) failed: No such file or directory
[1725158970.434620] [cluster-256-hpc-256:151011:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_422e58c4 flags=0x0) failed: No such file or directory
[1725158970.434883] [cluster-256-hpc-256:151011:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_488fc066 flags=0x0) failed: No such file or directory
[1725158970.434691] [cluster-256-hpc-256:152494:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_1cdf5439 flags=0x0) failed: No such file or directory
[1725158970.434706] [cluster-256-hpc-256:152494:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24547; team_id 32768; errmsg Shared memory error
[1725158970.434775] [cluster-256-hpc-256:153023:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37c484fe flags=0x0) failed: No such file or directory
[1725158970.434822] [cluster-256-hpc-256:153023:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37c484fe flags=0x0) failed: No such file or directory
[1725158970.434581] [cluster-256-hpc-256:152348:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.434637] [cluster-256-hpc-256:152348:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.434795] [cluster-256-hpc-256:152348:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_5528b117 flags=0x0) failed: No such file or directory
[1725158970.434815] [cluster-256-hpc-256:152348:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24536; team_id 32768; errmsg Shared memory error
[1725158970.434755] [cluster-256-hpc-256:152871:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_5a12f9e7 flags=0x0) failed: No such file or directory
[1725158970.434777] [cluster-256-hpc-256:152871:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24563; team_id 32768; errmsg Shared memory error
[1725158970.434776] [cluster-256-hpc-256:152587:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_25644d5f flags=0x0) failed: No such file or directory
[1725158970.434799] [cluster-256-hpc-256:152587:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24551; team_id 32768; errmsg Shared memory error
[1725158970.434719] [cluster-256-hpc-256:152776:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_1f4dc7c9 flags=0x0) failed: No such file or directory
[1725158970.434737] [cluster-256-hpc-256:152776:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24559; team_id 32768; errmsg Shared memory error
[1725158970.434753] [cluster-256-hpc-256:152651:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_48953d0d flags=0x0) failed: No such file or directory
[1725158970.434778] [cluster-256-hpc-256:152651:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24555; team_id 32768; errmsg Shared memory error
[1725158970.434920] [cluster-256-hpc-256:151011:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_488fc066 flags=0x0) failed: No such file or directory
[1725158970.434984] [cluster-256-hpc-256:151011:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_57fe5705 flags=0x0) failed: No such file or directory
[1725158970.435022] [cluster-256-hpc-256:151011:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_57fe5705 flags=0x0) failed: No such file or directory
[1725158970.434874] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_55e41fd4 flags=0x0) failed: No such file or directory
[1725158970.434935] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_55e41fd4 flags=0x0) failed: No such file or directory
[1725158970.435029] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_238b4ed2 flags=0x0) failed: No such file or directory
[1725158970.435056] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_238b4ed2 flags=0x0) failed: No such file or directory
[1725158970.435114] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_68b054b7 flags=0x0) failed: No such file or directory
[1725158970.435147] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_68b054b7 flags=0x0) failed: No such file or directory
[1725158970.435205] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7355c141 flags=0x0) failed: No such file or directory
[1725158970.435240] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_7355c141 flags=0x0) failed: No such file or directory
[1725158970.435291] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_9c0665e flags=0x0) failed: No such file or directory
[1725158970.435323] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_9c0665e flags=0x0) failed: No such file or directory
[1725158970.435371] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_62f3b988 flags=0x0) failed: No such file or directory
[1725158970.435401] [cluster-256-hpc-256:152701:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_62f3b988 flags=0x0) failed: No such file or directory
[1725158970.436336] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6e797f34 flags=0x0) failed: No such file or directory
[1725158970.436383] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6e797f34 flags=0x0) failed: No such file or directory
[1725158970.436448] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79b104a7 flags=0x0) failed: No such file or directory
[1725158970.436481] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79b104a7 flags=0x0) failed: No such file or directory
[1725158970.436315] [cluster-256-hpc-256:151579:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_422e58c4 flags=0x0) failed: No such file or directory
[1725158970.436359] [cluster-256-hpc-256:151579:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_422e58c4 flags=0x0) failed: No such file or directory
[1725158970.436410] [cluster-256-hpc-256:151579:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_61b938f2 flags=0x0) failed: No such file or directory
[1725158970.436446] [cluster-256-hpc-256:151579:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_61b938f2 flags=0x0) failed: No such file or directory
[1725158970.436341] [cluster-256-hpc-256:152257:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_57fe5705 flags=0x0) failed: No such file or directory
[1725158970.436387] [cluster-256-hpc-256:152257:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_57fe5705 flags=0x0) failed: No such file or directory
[1725158970.437380] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1ac126f2 flags=0x0) failed: No such file or directory
[1725158970.437419] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1ac126f2 flags=0x0) failed: No such file or directory
[1725158970.437495] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_36809700 flags=0x0) failed: No such file or directory
[1725158970.437528] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_36809700 flags=0x0) failed: No such file or directory
[1725158970.437573] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.437605] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.437650] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3216c7fa flags=0x0) failed: No such file or directory
[1725158970.437689] [cluster-256-hpc-256:151146:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3216c7fa flags=0x0) failed: No such file or directory
[1725158970.437701] [cluster-256-hpc-256:152801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_500a3c20 flags=0x0) failed: No such file or directory
[1725158970.437747] [cluster-256-hpc-256:152801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_500a3c20 flags=0x0) failed: No such file or directory
[1725158970.437825] [cluster-256-hpc-256:152801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18a1fbd4 flags=0x0) failed: No such file or directory
[1725158970.437854] [cluster-256-hpc-256:152801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_18a1fbd4 flags=0x0) failed: No such file or directory
[1725158970.437898] [cluster-256-hpc-256:152801:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_1871b1da flags=0x0) failed: No such file or directory
[1725158970.437911] [cluster-256-hpc-256:152801:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24552; team_id 32768; errmsg Shared memory error
[1725158970.437424] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_280ed5c3 flags=0x0) failed: No such file or directory
[1725158970.437460] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_280ed5c3 flags=0x0) failed: No such file or directory
[1725158970.437511] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79ebdb5e flags=0x0) failed: No such file or directory
[1725158970.437541] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79ebdb5e flags=0x0) failed: No such file or directory
[1725158970.437590] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_77e901db flags=0x0) failed: No such file or directory
[1725158970.437627] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_77e901db flags=0x0) failed: No such file or directory
[1725158970.437671] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_795d0499 flags=0x0) failed: No such file or directory
[1725158970.437703] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_795d0499 flags=0x0) failed: No such file or directory
[1725158970.437753] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_68e16d3e flags=0x0) failed: No such file or directory
[1725158970.437814] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_68e16d3e flags=0x0) failed: No such file or directory
[1725158970.437949] [cluster-256-hpc-256:150715:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_23dd6d06 flags=0x0) failed: No such file or directory
[1725158970.437970] [cluster-256-hpc-256:150715:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24480; team_id 32768; errmsg Shared memory error
[1725158970.438267] [cluster-256-hpc-256:151150:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_32a14160 flags=0x0) failed: No such file or directory
[1725158970.438316] [cluster-256-hpc-256:151150:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_32a14160 flags=0x0) failed: No such file or directory
[1725158970.438374] [cluster-256-hpc-256:151150:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_60e2a82e flags=0x0) failed: No such file or directory
[1725158970.438406] [cluster-256-hpc-256:151150:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_60e2a82e flags=0x0) failed: No such file or directory
[1725158970.438454] [cluster-256-hpc-256:151150:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_5fe26296 flags=0x0) failed: No such file or directory
[1725158970.438469] [cluster-256-hpc-256:151150:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24492; team_id 32768; errmsg Shared memory error
[1725158970.438209] [cluster-256-hpc-256:151276:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3216c7fa flags=0x0) failed: No such file or directory
[1725158970.438244] [cluster-256-hpc-256:151276:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_3216c7fa flags=0x0) failed: No such file or directory
[1725158970.438299] [cluster-256-hpc-256:151276:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2b917a2b flags=0x0) failed: No such file or directory
[1725158970.438332] [cluster-256-hpc-256:151276:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_2b917a2b flags=0x0) failed: No such file or directory
[1725158970.438384] [cluster-256-hpc-256:151276:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_6f973a3c flags=0x0) failed: No such file or directory
[1725158970.438403] [cluster-256-hpc-256:151276:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24496; team_id 32768; errmsg Shared memory error
[1725158970.438281] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.438329] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.438415] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_768725f9 flags=0x0) failed: No such file or directory
[1725158970.438451] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_768725f9 flags=0x0) failed: No such file or directory
[1725158970.438500] [cluster-256-hpc-256:151481:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_1090bb20 flags=0x0) failed: No such file or directory
[1725158970.438513] [cluster-256-hpc-256:151481:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24504; team_id 32768; errmsg Shared memory error
[1725158970.437551] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_686fce02 flags=0x0) failed: No such file or directory
[1725158970.437589] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_686fce02 flags=0x0) failed: No such file or directory
[1725158970.437690] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_15c0dcc6 flags=0x0) failed: No such file or directory
[1725158970.437737] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_15c0dcc6 flags=0x0) failed: No such file or directory
[1725158970.437832] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_32d6c3b0 flags=0x0) failed: No such file or directory
[1725158970.437866] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_32d6c3b0 flags=0x0) failed: No such file or directory
[1725158970.437914] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.437982] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_40260344 flags=0x0) failed: No such file or directory
[1725158970.438056] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_768725f9 flags=0x0) failed: No such file or directory
[1725158970.438092] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_768725f9 flags=0x0) failed: No such file or directory
[1725158970.438146] [cluster-256-hpc-256:151401:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_1090bb20 flags=0x0) failed: No such file or directory
[1725158970.438159] [cluster-256-hpc-256:151401:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24504; team_id 32768; errmsg Shared memory error
[1725158970.437439] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37c484fe flags=0x0) failed: No such file or directory
[1725158970.437479] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_37c484fe flags=0x0) failed: No such file or directory
[1725158970.437540] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1d46dabf flags=0x0) failed: No such file or directory
[1725158970.437575] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1d46dabf flags=0x0) failed: No such file or directory
[1725158970.437624] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_11f1b98f flags=0x0) failed: No such file or directory
[1725158970.437655] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_11f1b98f flags=0x0) failed: No such file or directory
[1725158970.437766] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1aeb6c27 flags=0x0) failed: No such file or directory
[1725158970.437835] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_1aeb6c27 flags=0x0) failed: No such file or directory
[1725158970.437885] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_317aafe5 flags=0x0) failed: No such file or directory
[1725158970.437925] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_317aafe5 flags=0x0) failed: No such file or directory
[1725158970.437977] [cluster-256-hpc-256:151479:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_293d3dc1 flags=0x0) failed: No such file or directory
[1725158970.437996] [cluster-256-hpc-256:151479:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24508; team_id 32768; errmsg Shared memory error
[1725158970.437713] [cluster-256-hpc-256:153023:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_36809700 flags=0x0) failed: No such file or directory
[1725158970.437753] [cluster-256-hpc-256:153023:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_36809700 flags=0x0) failed: No such file or directory
[1725158970.437830] [cluster-256-hpc-256:153023:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.437858] [cluster-256-hpc-256:153023:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_6639df94 flags=0x0) failed: No such file or directory
[1725158970.437902] [cluster-256-hpc-256:153023:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_66895593 flags=0x0) failed: No such file or directory
[1725158970.437915] [cluster-256-hpc-256:153023:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24560; team_id 32768; errmsg Shared memory error
[1725158970.438274] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_9c0665e flags=0x0) failed: No such file or directory
[1725158970.438308] [cluster-256-hpc-256:152018:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_9c0665e flags=0x0) failed: No such file or directory
[1725158970.437671] [cluster-256-hpc-256:151801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_572c1cde flags=0x0) failed: No such file or directory
[1725158970.437716] [cluster-256-hpc-256:151801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_572c1cde flags=0x0) failed: No such file or directory
[1725158970.437772] [cluster-256-hpc-256:151801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_76f3cc8f flags=0x0) failed: No such file or directory
[1725158970.437829] [cluster-256-hpc-256:151801:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_76f3cc8f flags=0x0) failed: No such file or directory
[1725158970.437693] [cluster-256-hpc-256:152543:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79ebdb5e flags=0x0) failed: No such file or directory
[1725158970.437735] [cluster-256-hpc-256:152543:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_79ebdb5e flags=0x0) failed: No such file or directory
[1725158970.437785] [cluster-256-hpc-256:152543:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_77e901db flags=0x0) failed: No such file or directory
[1725158970.437836] [cluster-256-hpc-256:152543:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_77e901db flags=0x0) failed: No such file or directory
[1725158970.437881] [cluster-256-hpc-256:152543:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_556ea971 flags=0x0) failed: No such file or directory
[1725158970.437895] [cluster-256-hpc-256:152543:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24544; team_id 32768; errmsg Shared memory error
[1725158970.437670] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_15c0dcc6 flags=0x0) failed: No such file or directory
[1725158970.437715] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_15c0dcc6 flags=0x0) failed: No such file or directory
[1725158970.437766] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_32d6c3b0 flags=0x0) failed: No such file or directory
[1725158970.437795] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_32d6c3b0 flags=0x0) failed: No such file or directory
[1725158970.437839] [cluster-256-hpc-256:153171:0]        mm_posix.c:238  UCX  ERROR shm_open(file_name=/ucx_shm_posix_50b274f flags=0x0) failed: No such file or directory
[1725158970.437851] [cluster-256-hpc-256:153171:0] tl_ucp_sendrecv.h:108  TL_UCP ERROR tag 34; dest 24568; team_id 32768; errmsg Shared memory error
[1725158970.437397] [cluster-256-hpc-256:151062:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4fd735d3 flags=0x0) failed: No such file or directory
[1725158970.437433] [cluster-256-hpc-256:151062:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_4fd735d3 flags=0x0) failed: No such file or directory
[1725158970.437486] [cluster-256-hpc-256:151062:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5b8d4df2 flags=0x0) failed: No such file or directory
[1725158970.437518] [cluster-256-hpc-256:151062:0]        mm_posix.c:238  UCX  ERROR   shm_open(file_name=/ucx_shm_posix_5b8d4df2 flags=0x0) failed: No such file or directory
